id,question,referenceAnswers,answer,correct
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",they stand fortthe original 13 colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",13 original colonies.,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",there were 13 original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",to represent the original 13 colonies.,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",13 original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",one for each of the original 13 colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",original 13 colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",to represent the 13 colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",13 original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",to represent the original 13 colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",13 colonies originally,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",13 original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",13 original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",original number of colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",13 original colonies,1
